0,499648
0,497312
0,510080
0,502240
0,516320
0,501024
0,501152
0,516512
0,518016
0,499328
0,501184
0,495168
0,499168
0,501056
0,570624
0,502496
0,501024
0,498752
0,509632
0,496576
0,541920
0,875168
0,502592
0,501824
0,502240
0,502112
0,527776
0,525280
0,549216
0,543904
-----------------------------------------
0,094688
0,117312
0,095616
0,092864
0,096256
0,142464
0,092992
0,094656
0,093056
0,093728
0,095712
0,098720
0,093824
0,094848
0,093664
0,093536
0,094880
0,094016
0,127200
0,094816
0,094336
0,093760
0,095808
0,096256
0,093888
0,095936
0,095168
0,095648
0,095200
0,094464
-----------------------------------------
0,110496
0,176000
0,105632
0,122592
0,108192
0,105696
0,107136
0,110400
0,104192
0,124192
0,107552
0,105856
0,109024
0,135584
0,136512
0,106944
0,105792
0,107456
0,106592
0,169184
0,105280
0,126912
0,110816
0,106720
0,107520
0,106016
0,106944
0,106240
0,107840
0,104960
-----------------------------------------
0,111488
0,161600
0,109280
0,112928
0,113984
0,110496
0,111552
0,114688
0,135296
0,109152
0,113888
0,110176
0,114048
0,110848
0,128960
0,113376
0,111680
0,112576
0,114848
0,114112
0,110784
0,110176
0,108032
0,110560
0,114656
0,112864
0,110016
0,112128
0,110880
0,117728
-----------------------------------------
0,111360
0,140672
0,147840
0,122048
0,110848
0,113856
0,111968
0,109600
0,112672
0,112288
0,126432
0,115744
0,111744
0,116160
0,130848
0,114208
0,111968
0,112608
0,109248
0,109856
0,113344
0,118944
0,132224
0,112512
0,110624
0,116608
0,112480
0,178176
0,112448
0,113312
-----------------------------------------
0,112384
0,111840
0,113280
0,166112
0,111136
0,112192
0,137760
0,111616
0,110816
0,111040
0,115072
0,111392
0,134432
0,110336
0,110208
0,112768
0,111264
0,115552
0,109216
0,115072
0,111456
0,109600
0,134176
0,110944
0,111552
0,112480
0,135040
0,166176
0,147520
0,111200
-----------------------------------------
0,114112
0,110784
0,110592
0,116672
0,112192
0,112480
0,117440
0,134496
0,112224
0,111488
0,128768
0,109376
0,111008
0,111136
0,154176
0,111488
0,112512
0,124320
0,111264
0,109024
0,109056
0,111168
0,114368
0,153856
0,131904
0,160608
0,113120
0,112384
0,112928
0,188928
-----------------------------------------
0,114528
0,112448
0,111296
0,148128
0,114528
0,111264
0,113952
0,109760
0,110016
0,115040
0,111264
0,109568
0,274624
0,157568
0,109024
0,109280
0,115584
0,109984
0,110208
0,113088
0,109920
0,115552
0,110048
0,125056
0,109312
0,112992
0,109984
0,112576
0,113152
0,113984
-----------------------------------------
0,129632
0,111520
0,142080
0,109184
0,113344
0,110656
0,110176
0,113952
0,135904
0,153984
0,173856
0,111136
0,111360
0,111008
0,124192
0,109984
0,110752
0,110176
0,109312
0,114016
0,109728
0,110752
0,113600
0,115776
0,122848
0,113056
0,149888
0,137568
0,111968
0,110240
-----------------------------------------
0,112672
0,114848
0,113344
0,111712
0,109184
0,111200
0,111872
0,115456
0,125504
0,112960
0,118560
0,115072
0,177056
0,110624
0,111904
0,113184
0,177696
0,111712
0,114848
0,110496
0,112384
0,110784
0,112992
0,110336
0,112416
0,117536
0,133984
0,111392
0,157856
0,110720
-----------------------------------------
0,117216
0,143808
0,128736
0,113280
0,111616
0,114880
0,112224
0,123872
0,117120
0,114816
0,111008
0,112000
0,113952
0,112352
0,113568
0,110304
0,129376
0,114688
0,132992
0,110304
0,147712
0,111552
0,111136
0,115168
0,111008
0,123232
0,112704
0,111232
0,111904
0,117824
-----------------------------------------
0,120192
0,115488
0,112672
0,114560
0,118048
0,115360
0,146688
0,138432
0,118848
0,116032
0,116896
0,120960
0,136320
0,144576
0,115520
0,116128
0,115648
0,115104
0,114304
0,133760
0,114144
0,152992
0,116640
0,115008
0,135200
0,116000
0,115232
0,119360
0,158112
0,115648
-----------------------------------------
0,243776
0,119232
0,118912
0,119456
0,460640
0,141344
0,177408
0,120000
0,118176
0,119520
0,124160
0,117536
0,129312
0,136960
0,135520
0,120928
0,121024
0,118720
0,120960
0,173376
0,119456
0,123232
0,119296
0,123872
0,118816
0,120736
0,123008
0,125472
0,121408
0,123520
-----------------------------------------
1869,647949
